cod_autor|nome_completo
3916|Silva, Ina Rosa da
3917|Todorov, Nicolai
3920|Tovar Cerna, Manuel Gustavo
3921|Townsend, Carl
3922|Townsend, Sandy
3925|Tourtier-bonazzi, Chantal de
3927|Shumway, Floyd M.
3930|Tribolet, Harold  W.
3931|TREASURY BOARD OF CANADÁ. Federal Departments and Agencies
3933|Wolff, Cristina Scheib
3934|Wiesebron, Marianne L.
3935|Werlang, Sergio Ribeiro da Costa
3936|Wells, James W.
3939|Walker, Daniel
3940|Vinhosa, Francisco Luiz Teixeira
3941|Villela, André
3942|Segura Artiga, Camilo
3943|Simone Aurembou, Marie Rose
3944|Sigmond, J. Peter
3945|Simó Rodríguez, Maria Isabel
3947|Smirnova, Nina D.
3948|Smith, Richard Daniel
3949|Thompson, Jack C
3951|Clérel, Alexis Charles Henri
3952|Williams, James W.
3953|Whipkey, Harry E.
3954|Whalen, Lucille
3955|Hagstedt, Rolf
3956|Hanus, Jozef
3957|Hanusova, Emilia
3958|Bukovsky, Vladimir
3959|Tato, Grazia
3960|Baranova, Galina
3961|Morando, Maria Claudia
3962|Wessel, Carl J.
3963|Weldon, Edward
3964|Welander, Sven
3965|Weir Jr., Thomas E.
3966|Weinstein, Allen
3967|Wainer, Ann Helen
3969|Weil, Georges
3970|Plessard, Michel
3971|Chamouard, Patrik
3972|Wehling, Arno
3973|Wehling, Maria Jose
3974|Weeks, Bertha  M.
3975|Walch, Timothy
3977|Wallach, William K.
3978|Walne, Peter
3979|Wadden, Richard A.
3980|Scheff, Peter A
3982|Vilarinho, Carlyle R. O.
3983|Vieira, Sofia Lerche
3984|Vieira, Rubenita
3985|Vieira, Rogich
3986|Waite, John G.
3987|Wilsted, Thomas
3988|Vieira, Oldegar Franco
3991|ARQUIVO HISTORICO DE PORTO ALEGRE
3992|Zabrosky, Frank A.
3993|Vidigal, Luis
3998|Arioti, Elisabetta
4000|Vidal Taco, Eva
4001|Messina, Marina
4003|Wrenn Iii, George L.
4004|South, Stanley
4005|Voisin, Jean Claude
4006|White, Brenda
4009|Vieira, Luiz Renato
4011|Soares, Iaponan
4013|Vidal, Diana Gonçalves
4015|Vianna, Gracia Monica Masselli Hardman
4016|Soares, Talita de Almeida Telemberg
4017|Goulart, Rose Mari Lobo
4018|Viana, Francisco
4019|Verona, Antonio Folquito
4020|Ventura Lara, Francisca
4028|Vaz, Paulo Bernardo
4029|Vasconcelos, Sylvana Maria Brandão de
4030|Vasconcelos, Luiz L.
4032|SOCIETE D'ARCHEOLOGIE ET D'HISTORIE DE LA MANCHE
4033|SOCIETY OF AMERICAN ARCHIVIST. TASK FORCE ON ARCHIVES AND SOCIETY
4034|SOCIETY OF AMERICAN ARCHIVIST. TASK FORCE ON GOALS AND PRIORITIES
4035|Solano Rojas, Wilber Ezequiel
4036|Stark, Marie Charlotte
4037|Stielow, Frederick J.
4038|Sylvestre, Guy
4039|Stipe, Robert E.
4040|Stevens, Norman D.
4041|Stewart, Elizabeth C.
4042|Fung Henriquez, Vilma
4043|Guerrero Rodriguez, Ivan
4045|Dumont, Ligia Maria Moreira
4046|STATE RECORDS ASSESSEMENT AND REPORTING PROJECT
4048|Stieg, Margaret  F.
4049|Stout, Leon J.
4051|Suran, Frank M.
4052|Nogueira, Maria Cecilia Diniz
4053|Swank, Cynthia G.
4056|Gomes, Sonia de Conti
4057|Motta, Rosemary Tofani
4058|Rabello, Odilia Clark Peres
4059|Vargas, Anderson Zalewski
4060|Vasconcelos, Diogo Pereira Ribeiro de
4063|Vadico, Luiz Antonio
4065|Turra, Juleusa Maria Theodoro
4067|Trigueiros, F. dos Santos
4069|RIO DE JANEIRO (Estado). Tribunal Eleitoral
4071|Triches, Janete
4072|Triches, Divanildo
4073|Torresini, Elisabeth Wendhausen Rochadel
4075|Sosa Saure, Hilda
4076|Torres, Luiz Wanderley
4077|Toledo, Maria Rita de Almeida
4078|Timoteo Alvarez, Jesus
4079|Rios Vicente, Enrique
4080|Tigre, Paulo Bastos
4082|Tessitore, Viviane
4083|Tesser, Tereza Cristina
4084|Terra, Carlos Goncalves
4085|Telles, Edward E.
4086|Teixeira, Claudia Hlebetz
4087|Tavares, Luis Henrique Dias
4088|Tavora, Araken
4089|Tapia, Serefin de
4090|Torraca, Giorgio
4091|Szmrecsanyi, Tomas
4092|Ramos, Pedro
4093|Tarkow, Harold
4094|Sylos, Honorio de
4095|Teichman, Raymond
4096|Sucupira, João A.
4097|Tejchman, Miroslav
4099|Sperry, Suzana
4100|Sponchiado, Breno Antonio
4102|Nunes, Neusa Damiani
4106|Valdizan Ayala, Jose
4108|Venturini, Alain
4109|Sousa, Raimunda Alves de
4110|Moreira, Terezinha
4111|Souza, Helena de Miranda Rosa e
4113|Catani, Denice Barbara
4114|Souza, Amaury de
4115|Sousa, Maria Armanda de Almeida
4117|Azevedo, Antônio Carlos do Amaral
4118|Rodrigo, Lacerda
4119|Cavalcanti, Themistócles Brandão
4120|Velasco Monroy, Santiago G.
4122|Velasquez B., Fabio Roberto
4124|Velazquez Rubio, Berta
4125|Camargo, Sonia de
4126|Ventura Y Cisneros, Jose
4127|Balboa Terrazas, Rafael
4128|Carvalho, Elupio de
4129|Goodwin Jr., James William
4130|Garcia Miraz, Maria del Mar
4131|Muniz, Peter
4132|UNESCO SOCIAL AND HUMAN SCIENCE DOCUMENTATION CENTRE
4134|UNIVERSIDADE DE COIMBRA. Arquivo
4136|Motta, Rodrigo Patto Sá
4137|Cardoso, Neusa
4138|UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO. Centro de Estudos Sobre la Universidad
4139|UNIVERSIDAD NACIONAL DE CORDOBA
4141|UNIVERSITE DE MONTREAL. Services des Archives
4143|Uribe De E., Maria Cecilia
4144|Eddy Hernandez, Martha
4145|Braga, Pedro
4146|Vinas Torner, Vicente
4147|Vaquerizo Gil, Manuel
4148|Souto, Claudio
4149|Borges, Doun
4150|Vargas Olvera, Rogerio
4153|Viesca, Rosa De La
4156|Hagen, Acacia Maria Maduro
4157|Moreira, Paulo Roberto Staudt
4158|Benchimol, Jaime Larry
4159|Soares, Walmer Jacinto
4161|Soares, Luzia Monteiro Araujo
4162|Soares, Dulce
4163|Sisson, Rachel
4164|Bellido, Remijio de
4166|Barreto, Lázaro
4168|Vinas, Ruth
4169|Vitali, Stefano
4170|Valdman, Daniele
4171|Bacellar, Carlos de Almeida Prado
4172|Vries, R. de
4173|Sontag, Susan
4175|BAHIA. Secretaria da Indústria, Comércio e Turismo
4176|Sosa Olvera, Baudelio
4177|Souza, Rosale de Mattos
4178|Spawn, Willman
4179|SOCIEDADE GOIANA DE CULTURA
4180|Castro, Maria Cecilia Ferraz Cardoso de
4182|ESTADOS UNIDOS. Leis etc. United States Code Annoteted
4183|ESTADOS UNIDOS. Leis etc
4184|Cesar, Guilhermino
4185|Delhaes Gunther, Dietrich Von
4186|Kohlhepp, Gerd
4187|CONSELHO DA JUSTIÇA FEDERAL
4188|Villegas Moreno, Gloria
4189|Viallet, Helene
4190|Rogers, Michael
4191|Cloonan, Michele Valerie
4192|Verni, Giovanni
4196|Britto, Edsel
4197|Jimenez Monge, Ana Lucia
4198|Battmann, Denise G.
4200|Borges, Maria Stela Lemos
4201|Guedes, Laura de Oliveira
4202|Barbosa, Nilda Sampaio
4204|B. Margery, Enrique
4205|Munoz Bermudez, Ma. Teresa
4207|Bandeira, Elcia Torres
4208|Salas Soto, Carmen S.
4209|Alsberg, P. A.
4210|Charpy, Jacques
4211|Meurer, Carmen Torelly
4212|Smit, Johanna Wilhelmina
4213|Siqueira, Carla
4214|Serra, Geraldo G.
4215|Silveira, José
4218|Arruda, Gilmar
4219|Kigar, Paul Donovan
4220|Chuva, Marcia Regina Romeiro
4221|Pinheiro, Maria de Fatima Oliveira
4222|Simmons, Merle E.
4223|Andrade, Diva Carneiro
4224|Silva, Suely Braga da
4225|Araujo, Joao Lizardo R. H. de
4226|Silva, Sérgio Conde de Albite
4227|Aulete, Francisco Julio Caldas
4228|Silva, Rafael Souza
4230|Himly, M. F-J
4232|Sanmartini, Giulio
4233|BRASIL. Constituição
4234|Hedgecoe, John
4235|Ford, Leonard
4236|Araujo, Carlos da Silva
4238|El Murr, Victoria
4239|El Mur, Jourbran
4240|Portal, Maria da Gloria
4241|Kellenbenz, Hermann
4242|Agenjo Bullón, Xavier
4243|Abreu, Mauricio de Almeida
4244|Schneider, Jurgen
4245|Schrader, Achim
4246|Nadalin, Sergio Odilon
4247|Pinto, Celi Regina Jardim
4248|Schutz, Leane Saenger
4249|Noll, Maria Izabel
4250|Ribeiro, Maria da Conceição Martins
4251|Figueiredo, Lavinia A. Munhos
4252|Scott, Rebecca J.
4255|Macedo, Roberto
4256|Silva, Paulo Napoleão Nelson Basile Nogueira da
4258|Lacombe, Lourenco Luis
4259|Soares, Alvaro Teixeira
4263|Alveal Contreras, Edelmira del Carmem
4264|Lima, Fernando Sgarbi
4265|Silva, Maurício
4269|Silva, Lina Gorenstein Ferreira da
4270|Delgado Gomez, Alejandro
4271|Silva, Ligia Maria Osório
4272|Moya, Felise de
4274|Del Priore, Mary
4276|Dexeus, Mercedes
4279|Dias, Manoel Nunes
4281|Silva, Gabriela Lopes da
4283|Silva, Alexandra de Mello e
4284|Santos, Vilma Moreira dos
4289|Dosse, Francois
4292|Dutra Filho, Eleuterio
4294|Koppel, Suzane
4295|Becker, Klaus
4296|Camargo, Brigido Vizeu
4297|Crosby, Philip B.
4299|Barreira, Irleys Alencar Firmo
4300|Costa, Iraci Del Nero da
4303|Carvalho, Maria Isabel Valladão de
4304|Carranza, Araceli
4305|Lopez, Xonia Jimenez
4306|Caro, Carmem
4307|Chasco Villa, Carmem
4308|Carballo, Josefina Meizoso
4310|CONSULADO DO BRASIL EM SAO FRANCISCO
4312|Castro, Nadya Araujo
4313|Santos, Francisco Jorge dos
4314|Catharino, Ernesto José Coelho Rodrigues
4315|Burke, Peter
4317|Fragoso, João Luis Ribeiro
4319|Farias Júnior, João
4320|Correa, Lucia Salsa
4321|Silva, Maria do Carmo Brazil Gomes da
4322|Schaden, Egon
4323|Hill, Christopher
4326|Goes, Maria Conceição Pinto de
4327|Elias, Nobert
4329|Hamn, Manfred
4330|Radasewsky, Werner
4331|Roche, Jean
4332|Hergert, Douglas
4334|Sawaia, Paulo
4335|Grinberg, Isaac
4336|Weimer, Günter
4337|Gomes, Leonardo José Magalhães
4338|Girão, Valdelice Carneiro
4339|Lyra, Heitor
4341|Galdino, Antônio Messias
4345|Relyea, Harold C.
4346|Nyulaszi-straub, Eva
4347|Nicol, Alexandra
4350|Livingston, Brian
4352|Lamarão, Sérgio Tadeu De Niemeyer
4353|Goubert, Pierre
4354|Greco Castaño, Manuela
4355|Gallego Rubio, Cristina
4356|Gonzalez Martinez, Elda Evangelina
4357|D'azevedo, Martha Alves
4358|Gondim, Linda Maria
4360|Cunha, P. Penner da
4366|German, Cristiano
4367|Sesi
4368|Gay, Peter
4371|García Melero, Luis Angel
4372|Lopez Manzanedo, Maria Jesus
4373|Kinzo, Maria D' Alva Gil
4374|Semprun, Jose
4375|Segato, Rita Laura
4378|Schmitz, Pedro Ignacio
4379|Santos Filho, José dos Reis
4381|Lima, Raimundo Delvo de
4382|Love, Joseph L.
4383|Santos, José Vicente Tavares dos
4384|Santos, Itazil Benicio dos
4385|Santos, Fabiano Guilherme Mendes dos
4387|Santos, Delio Freire dos
4388|Santos, Ayrton Ricardo dos
4389|Luzon Nogue, Jose Maria
4391|Gama, Arthur Oscar Saldanha da
4395|Japiassú, Hilton
4398|Bobbio, Norberto
4399|Matteucci, Nicola
4400|Pasquino, Gianfranco
4405|Palomino Urbano, Delia
4406|Pelicer De Alcázar, Irma
4408|IGREJA POSITIVISTA DO BRASIL
4412|RESENDE (RJ). Prefeitura Municipal. Secretaria Municipal de Educação e Cultura. Arquivo
4413|José, Oiliam
4414|Santos, André Marenco dos
4415|Lamarca, Dolors
4416|Santiago, Carla Ferretti
4417|Santana, Marco Aurélio
4418|Sanglard, Pedro Elias Erthal
4419|Garcia Camarero, Ernesto
4420|Torija, Carmem Lopez Sooaga
4421|Luyten, Joseph M
4422|Gallart Marsellas, Nuria
4423|UNIVERSIDADE FEDERAL DO PARANÁ. Faculdade de Filosofia, Ciências e Letras
4425|Roman Blanco, Ricardo
4426|Salas, Adalberto
4428|Heernandez, Humberto Cruz
4431|Parra Florez, Hugo
4433|Higa, Vera
4434|Gomes, Gerusa de Mendonça
4435|Luz, Anjor Ávila da
4436|Pena Sánchez, Marco Antonio de la
4439|Ruiz Leal, Raúl
4440|Vianna, Arthur
4441|Rolston Iii, Holmes
4443|Figueroa Sánchez, Ana Lilia
4444|Pablo, Alfonso Sanchezrey Lopez de
4445|Salvati, Maria Elisabeth
4447|Blouin J.R., Francis X.
4448|Salles, Iraci Galvão
4449|Salas Lopez, Fernando de
4450|Ricupero, Rubens
4451|Salas Larrazabal, Ramón
4455|Rodrigues, Maria Guadalupe
4456|Rodriguez Santa Maria, Gloria Maria
4458|Rueda, Eliana Cristina
4459|Silva, Sandra Deise
4460|Runkel, Ana Maria Azinheira
4461|Rury, Lorelai Brilhante
4462|Munteal Filho, Osvaldo
4463|Santos, Noronha
4465|UNIVERSIDADE FEDERAL DO PARANÁ
4466|Rezende, Fernando
4467|Sá, Adriana Gama
4468|Elias, Sueli Andrade
4469|Saad, Eduardo Gabriel
4470|Galvão, Aloysio Américo
4471|Montesquiou, Léon de
4472|Iglesias Pena, Antonio
4473|Said Alonso, Rafael
4474|Lima, Evelyn Furquim Werneck
4478|Silveira, Marco Antonio
4479|Mariz, Vasco
4481|Rosa, Carlos Alberto
4483|Rodriguez Caballero, Norma Gabriela
4484|Peterson, Ann E.
4485|Casteline, Gail Farr
4487|Domingues, Francisco Contente
4488|Rocha Filho, Jose Mariano da
4489|Brandão, Ana Maria de Paiva Macedo
4492|Bicalho, Ana Maria de Souza Mello
4494|Rocha, José Joaquim da
4495|Bernardes, Nilo
4496|Prado, Ney
4497|Martins, Maria Angelica Rodrigues
4498|Vitorio, Benalva da Silva
4499|Silva Coutinho, Aleda Queiroz
4500|Bernardes, Lysia Maria Cavalcanti
4504|Freitas, Maria José Rabelo de
4505|Novaes, Lourdes Rego
4506|Guedes, Max Justo
4507|Lestringant, Frank
4509|Coelho Neto, Ana Luisa
4510|Amador, Elmo da Silva
4512|Galvao, Maria do Carmo Correa
4513|Correa, Roberto Lobato
4515|Freitas, Divaldo Gaspar de
4517|Rossetti, Roberto
4518|Organ, Robert M
4519|Broek, Jan Van Den
4520|Skowronek, Jerzy
4521|Conte, Almamy Stell
4522|Plathe, Axel
4523|Rodriguez, Celso
4524|Michaelis, Helen
4525|Weinerth, Catherine
4526|Osmari, Maria R.
4527|Barroso, Vera Lúcia Maciel
4528|Muricy, Kátia
4530|Mourão, Rui
4531|Munoff, Gerald J
4532|Long, Margery
4533|Mesquita, Eni de
4534|Rivas Palá, Maria
4535|Mesquita, Anna Helena G. A. B
4536|Fiusa, Marysia Malheiros
4537|Pittella, Monica Cardoso
4538|Pretelim Eguízar, Rosa
4539|Menezes, Ulpiano T. Bezerra de
4541|Quétin, Michel
4543|Mauro, Frédéric
4545|Robek, Mary F
4546|Brown, Gerald F.
4547|Maedke, Wilmer O.
4548|Richardin, Pascale
4549|Bonnassies, Sylvette
4551|Ruggiero, Daniele
4552|Santos, Fulvio
4554|Neumann, Eduardo
4555|Nepomuceno, Monica Maia de Paulo
4556|Zaidan, Noemia Maria
4557|Neme, Salete
4559|Nascimento, Jorge Carvalho do
4560|Poirier-coutansais, Françoise
4561|Pinet Botelho, Diana
4562|Powell, Thomas
4563|Prado, Heloísa de Almeida
4564|Prax, Hélène
4565|Prazeres, Lêda Maria D'Avila da Silva
4566|Rodrigues, Kátia Sousa
4567|Oliveira, Silas Marques  de
4568|Rodrigues, Eugênio
4573|Andre, Rosana de
4574|León, Pilar
4575|Rogers, Francis M.
4576|Passos, Maria Lucia Perrone
4577|Paula, Luiz Fernando Rodrigues de
4578|Sanmartin, Olyntho
4581|Peixoto, Adao Jose
4582|Rabal I Merola, Victoria
4583|Peixoto, José Benedito Silveira
4584|Matta, Raymundo
4585|Martins Junior, Wallace Paiva
4586|Santos, Afonso Carlos Marques dos
4587|Santos, Mário Marcio de Almeida
4588|Santos, Rosely Izabel Correa dos
4590|Ramiore De Fortanier, Arnaud
4591|Santos, Silvio Coelho dos
4593|Ratcliffe, F. W.
4595|Schneider, Ben Ross
4596|Rault, Michsle
4597|Scarabôtolo, Hélio Antonio
4598|Rea, Leopoldo Sarmiento
4599|Reed, Bárbara
4600|Reed, Daniel J.
4601|Maggie, Yvonne
4602|Marcgrave, Jeorge
4604|Martins, Manuela de O.
4606|Martins Filho, Eduardo Lopes
4607|Martins, Lenira Menezes
4610|Marquez Perez, Aurora
4611|Toribio Ruiz, Rosa Maria
4612|Naldi, Mildred Regina Gonçalves
4613|Nogueira, Ronidalva
4614|Para Cala, Rosario
4616|Pimentel, Ruderico Ferraz
4617|ASSOCIAÇÃO COMERCIAL DO RIO DE JANEIRO
4618|Ribeiro, Luiz Antonio de Oliveira
4619|Prado, Mary Vieira Ferreira
4621|Potengy, Giselia Franco
4624|Ottensmann, John R.
4626|Porto Alegre, Maria Sylvia
4627|Pinheiro, Francisco Jose
4629|Melo, José Octávio de Arruda
4630|Neibauer, Alan R.
4631|Rocha, Mateus Ramalho
4633|Ramirez Moreno, Miguel
4636|Palacios, Guillermo
4637|Rodrigues, Antonio Edmilson Martins
4640|Rocha, Manoel Ribeiro
4641|Parente, Josênio C.
4642|Rheingantz, Carlos Grandmasson
4643|Penha, Siqueira
4644|Remedios Maralejo, Maria
4645|Ramos, Carlos
4646|Reis, João José
4647|Passaglia, Luis Alberto do Prado
4648|Robba, Cláudio
4649|Raquel, Eneida
4650|Ramalho, José Antonio Alves
4651|Rabaça, Carlos Alberto
4653|Guimarães, Gustavo
4654|Renault, Isabelle
4655|Scheinowitz, Abrahan Samuel
4656|Pfaffenberger, Bryan
4657|Scherer-warren, Ilse
4658|Scliar, Moacyr
4659|Rosal Díaz, Amaro del
4660|Díez De Los Rios San Juan, Maria Teresa
4667|River, Alexis
4668|Sempé, Moarcy
4669|Sena, Davis Ribeiro de
4670|Senna, Júlio Gomes de
4674|Seweloh, A. A. F. de
4676|Seyferth, Giralda
4677|Schweitzer, Paul  A
4678|INTERNATIONAL SYMPOSIUM AARCHIVES AND EUROPE WITHOUT BOUNDARIES
4680|EUROPEAN CONFERENCE ON ARCHIVES
4681|Artizov, Andre
4682|Mazzeo, Antonio Carlos
4683|Brasil, Marilia Carvalho
4684|Simonetti, Miriam Claudia Lourenção
4685|Rocha, Maria Aparecida dos Santos
4686|Possas, Lidia Maria Vianna
4687|Rey Riocabo, Luis
4688|Tupes, Milia
4689|Trindade, Jaelson Bitran
4690|Truzzi, Oswaldo Mário Serra
4693|Trevisan, Edilberto
4697|Tacito, Caio
4699|Robinne, Paul-Edouard
4700|Roberts, David
4704|Sousa, Jorge Prata de
4705|Seitenfus, Ricardo Antonio Silva
4706|Boni, Luis Alberto de
4710|Amantino, Márcia Sueli
4712|Passos, Mauro
4713|Raynal, Guillaume Thomas François
4714|Fontes, Paulo
4715|Araújo, José Goes de
4716|Jochem, Toni Vidal
4717|BIBLIOTECA PÚBLICA DO ESTADO DO RIO DE JANEIRO
4718|Alencar, Vera de
4719|Siqueira, Vera Beatriz
4720|Stiel, Waldemar Correa
4721|Spinak, Ernesto
4722|Sponchiado, Luis
4723|Silva, Marcos A.
4724|Spalding, Walter
4725|Souza Junior, Antônio de
4726|Souza, Celina Maria de
4727|Paz, Raul José
4729|Landin, José Roberto Medina
4730|Souza, Alcídio Mafra de
4731|Sodré, Nelson Werneck
4733|Soares, Rita Gomes
4734|Silva-nigra, Clemente Maria da
4736|Barreto, Helena Motta Salles
4737|Silva, Eduardo
4738|Silva, Eliane M
4739|Silva, José Graziano da
4740|Stolcke, Verena
4742|Isenburg, Teresa
4743|Stradelli, Ermanno
4748|Silva, Helio
4749|Meira, Márcio
4750|Sussekind, Flora
4751|Suter, Tito
4752|Szvarça, Décio Roberto
4753|Sodré, Alcindo de Azevedo
4754|Souza, Argemiro Oliveira
4755|Soares, Luiz Eduardo
4756|Silveira, Julia Gonçalves da
4757|Soares, Gláucio Ary Dillon
4758|Soares, Firmiano Ramos
4759|Siqueira, Deis
4762|Rocha, Jacionira Silva
4763|Simão, Ana Regina Falkemback
4764|Silveira, Gustavo Py Gomes da
4765|Silva, Raul de Andrade e
4767|Silva, Paulo Pitaluga Costa e
4768|Silva, Maria Laís Pereira da
4771|Silva, Carlos Benjamim da
4772|Rodes, Jean Michel
4773|Rodriguez Ochoa, Patrícia
4774|Rodriguez Albelaez, Jorge
4775|Silva, Antonio Silveira da
4776|Rodriguez Arroyo, Rodolfo
4777|Venancio Filho, Alberto
4778|Ventura, Roberto
4779|Pinheiro, Antonia Barros
4780|Torres, Ricardo Lobo
4781|Torres, Ana Cecília
4782|Torrejón Lasheras, Margarita
4783|Topik, Steven
4785|Toledo, Estevan de
4786|Titára, Ladislau dos Santos
4787|Rodríguez García, Martha
4788|Tinoco, Godofredo Nascentes
4789|Thomas, Keith
4790|Bottmann, Denise
4791|Bueno, Thomas Rosa
4792|Tarpani, Cláudia
4793|Ferreira, Maria Cecília Gonzaga
4794|Velloso, Carlos Mario
4795|Tavani, Giuseppe
4796|Zuluaga, Wilson
4797|Roessingh, M. P. H.
4798|Vieira, José Anastácio
4799|Velloso, Monica Pimenta
4802|Versaci, Francisco
4803|Theodosio, Walter
4804|Roe, Kathleen D.
4805|Rojas Rosales, Armando
4806|Theodoro, Mário Lisboa
4807|Waldo, Dwight
4808|Villar, Mauro
4809|Ruiperez, Maria
4810|Ramos, Ester
4811|Rodriguez, Jesus
4812|Rufo Calvo, María Jesus
4813|Romero Cabot, Ramón
4814|Romero Tallafigo, Manuel
4815|Tati, Miécio
4816|Tavares, João de Lyra
4817|Tarsitano, Maria Aparecida Anselno
4818|Zanettini, Paulo Eduardo
4819|Braun, Paulo Victor C. B
4822|Zam, Jose Roberto
4823|Vieira, Evantina Pereira
4825|Jaeger, Leyla Maria Gama
4827|Zaidan Filho, Michel
4828|Vieira, Anna da Soledade
4829|Campello, Bernadete Santos
4830|Paim, Isis
4831|Viegas, João Alexandre
4834|Vianna, Francisco José de Oliveira
4835|Viana, Elizabeth de Camargo
4838|Vianna, Maria Lúcia Teixeira Werneck
4839|Witter, José Sebastião
4840|Witaker, Dulce C. A.
4841|Velloso, Herculano
4842|Velho, Otávio
4843|Velez Pineda, Bernarda
4844|Wiggins, R. E.
4845|Vassallo, Nicola
4846|Veiga, Eugenio de Andrade
4847|Vecchia, Agostinho Maria dala
4848|Vazquez Valero, Manuela
4849|Vaz, Lúcio
4850|Vaz, Henrique de Lima
4852|Vasconcellos, Maximiniano
4854|Chaves, Maria de Lourdes Marques
4855|Varela, Consuelo
4856|Vandelli, Domingos
4857|Zambenedetti, Dino
4858|Vainfas, Ronaldo
4859|Valente, José Augusto Vaz
4860|Mcdonald, Lee
4862|LAGES (RN). Prefeitura
4863|Valmont, Ubiratam Luis de
4864|Vaisencher, Lemira Adler
4865|Baratta, Alessandro
4866|Valente, Waldemar
4867|Rauter, Cristina
4868|Baldez, Miguel Lanzellotti
4869|UNIVERSIDADE ESTADUAL DE LONDRINA
4870|Campos, Pedro Marcelo Pasche de
4871|Alvares, José Maurício Saldanha
4872|Wanderley, Sonia
4873|Basile, Marcello Otávio Neri de Campos
4874|Meira, Selena  de Mattos
4875|Batista, Nilo
4876|Costa Júnior, Heitor
4877|Cerqueira, Carlos Magno Nazareth
4878|Bretas, Luiz Carlos
4879|Batista, Vera Malaguti S.W
4881|Karan, Maria Lucia
4882|Pinaud, João Luiz Duboc
4884|Castro, Antônio Carlos de Almeida
4886|BIBLIOTECA NACIONAL DE LISBOA
4887|Peixoto, Maria de Fátima Vieira
4888|Miranda, Maria do Carmo Tavares de
4889|Fedor De Diego, Alicia
4890|Sanchez Vegas, Michele Boroni de
4891|Argon, Maria de Fátima Moraes
4892|Carneiro, Maria Luiza Tucci
4898|Tarasov, Vladimir Petrovich
4899|Fleury, Antoine
4900|Wang, Dejun
4902|Rumar, Lars
4903|Bearman, David
4904|Chacón Arias, Virginia
4906|Huiling, FENG
4907|Mulé, Antonella
4908|Esse, U.O.A
4909|Nougaret, Christine
4910|Zonyahya, Habibah
4911|Stuckey, Steve
4912|Thibodeau, Kenneth
4915|Bertrand, Jean-Wilfrid
4917|Vieira, Antonio, Padre, S.I.
4921|Boiteux, Colbert Demaria
4922|Rouanet, Paulo
4923|Santana, Ivo de
4924|Maurício, Bárbara Dultra
4925|Leskovec, Antosa
4926|Silva, Franklin Leopoldo e
4927|Santiago, Silviano
4928|Darbo-peschanski, Catherine
4929|Corbett, Bryan
4930|Awe, Bolanle
4931|Mcintyre, John E.
4932|Candido, Antônio
4933|Reis, Arthur Cezar Ferreira
4934|Mott, Luis R. B.
4935|Agyei, I. Kwasi
4936|Alegbeleye, Bunmi
4937|Benoit, Monique
4938|Boriani, Maurizio
4939|Tsukuno, Nina Maria Jamra
4940|SERVIÇO DE ESTATÍSTICA DA EDUCAÇÃO E SAÚDE (Brasil)
4941|Revel-mouroz, Jean
4942|Ferreira, Aurélio Buarque de Holanda
4943|Bretas, Marcos Luiz
4944|Dusek, Peter
4945|Enwere, Joshua C.
4946|Melo, Urbano Sabino Pessoa de
4947|Melo, Jerônimo Martiniano Figueira de
4948|Araripe, Tristão de Alencar
4949|Leal, Aurelino de Araujo
4950|Souza, Braz Florentino Henriques de
4951|Xavier, Hamilton
4952|Pinheiro, Saramago
4953|Motta, Marly Silva da
4954|Canale, Dario
4955|Tavares, José Nilo
4956|Motta, Márcia Maria Menendes
4957|Bernal, Peggy Park
4958|Bueno, Eduardo
4959|JARDIM BOTÂNICO DO RIO DE JANEIRO
4960|BRASIL. Ministério da Viação e Obras Públicas
4961|ADMINISTRAÇÃO DO PORTO DO RIO DE JANEIRO
4962|Lourenço Filho, M. B.
4963|Cunha, Epaminondas Ferraz da
4964|Moraes, Evaristo de
4968|Cantarino, Geraldo
4969|Schelbauer, Analete Regina
4970|Hartness, Ann
4971|Gomes, Fernando da Silva
4972|Leonardos, Stella
4973|Ribeiro, António Silva
4974|CONSELHO FEDERAL DE ESTATÍSTICA, BRASIL
4975|CONSELHO FEDERAL DE ESTATÍSTICA
